Date,State,Opioid Deaths,Number of Deaths,Number of Drug Overdose Deaths
2018-12-01,RI,280.0,10430.0,331.0
2019-01-01,RI,287.0,10448.0,344.0
2019-02-01,RI,287.0,10456.0,345.0
2019-03-01,RI,285.0,10572.0,348.0
2019-04-01,RI,281.0,10503.0,345.0
2019-05-01,RI,283.0,10483.0,349.0
2019-06-01,RI,272.0,10504.0,341.0
2019-07-01,RI,276.0,10519.0,345.0
2019-08-01,RI,276.0,10564.0,341.0
2019-09-01,RI,268.0,10565.0,334.0
2019-10-01,RI,263.0,10548.0,325.0
2019-11-01,RI,255.0,10588.0,318.0
2019-12-01,RI,251.0,10619.0,317.0
2020-01-01,RI,254.0,10516.0,318.0
2020-02-01,RI,262.0,10583.0,326.0
2020-03-01,RI,266.0,10579.0,327.0
2020-04-01,RI,276.0,10920.0,340.0
2020-05-01,RI,284.0,11390.0,343.0
2015-01-01,SC,508.0,44886.0,692.0
2015-02-01,SC,514.0,45264.0,699.0
2015-03-01,SC,526.0,45668.0,710.0
2015-04-01,SC,530.0,45723.0,709.0
2015-05-01,SC,540.0,45843.0,726.0
2015-06-01,SC,544.0,45965.0,730.0
2015-07-01,SC,533.0,46062.0,726.0
2015-08-01,SC,552.0,46168.0,744.0
2015-09-01,SC,542.0,46260.0,735.0
2015-10-01,SC,553.0,46453.0,747.0
2015-11-01,SC,549.0,46445.0,738.0
2015-12-01,SC,537.0,46352.0,736.0
2016-01-01,SC,534.0,46122.0,730.0
2016-02-01,SC,529.0,46280.0,722.0
2016-03-01,SC,538.0,46143.0,733.0
2016-04-01,SC,559.0,46278.0,771.0
2016-05-01,SC,566.0,46263.0,775.0
2016-06-01,SC,582.0,46325.0,804.0
2016-07-01,SC,599.0,46533.0,822.0
2016-08-01,SC,584.0,46492.0,822.0
2016-09-01,SC,586.0,46859.0,831.0
2016-10-01,SC,591.0,46738.0,846.0
2016-11-01,SC,581.0,46945.0,842.0
2016-12-01,SC,613.0,47123.0,871.0
2017-01-01,SC,635.0,47188.0,903.0
2017-02-01,SC,659.0,46912.0,934.0
2017-03-01,SC,647.0,47150.0,924.0
2017-04-01,SC,655.0,47315.0,934.0
2017-05-01,SC,682.0,47492.0,964.0
2017-06-01,SC,699.0,47720.0,978.0
2017-07-01,SC,701.0,47792.0,981.0
2017-08-01,SC,733.0,48017.0,999.0
2017-09-01,SC,755.0,47975.0,1020.0
2017-10-01,SC,761.0,48186.0,1012.0
2017-11-01,SC,772.0,48224.0,1028.0
2017-12-01,SC,748.0,48418.0,1001.0
2018-01-01,SC,741.0,49043.0,993.0
2018-02-01,SC,748.0,49335.0,992.0
2018-03-01,SC,774.0,49364.0,1023.0
2018-04-01,SC,791.0,49321.0,1057.0
2018-05-01,SC,786.0,49396.0,1046.0
2018-06-01,SC,778.0,49275.0,1039.0
2018-07-01,SC,794.0,49291.0,1057.0
2018-08-01,SC,772.0,49386.0,1053.0
2018-09-01,SC,770.0,49467.0,1048.0
2018-10-01,SC,777.0,49433.0,1064.0
2018-11-01,SC,783.0,49573.0,1064.0
2018-12-01,SC,818.0,49556.0,1106.0
2019-01-01,SC,833.0,49049.0,1116.0
2019-02-01,SC,832.0,48999.0,1118.0
2019-03-01,SC,826.0,49102.0,1104.0
2019-04-01,SC,814.0,49087.0,1069.0
2019-05-01,SC,805.0,49333.0,1064.0
2019-06-01,SC,804.0,49604.0,1059.0
2019-07-01,SC,803.0,49646.0,1057.0
2019-08-01,SC,839.0,49681.0,1083.0
2019-09-01,SC,853.0,49729.0,1107.0
2019-10-01,SC,858.0,49864.0,1109.0
2019-11-01,SC,880.0,49820.0,1133.0
2019-12-01,SC,878.0,50008.0,1132.0
2020-01-01,SC,887.0,50257.0,1146.0
2020-02-01,SC,901.0,50500.0,1170.0
2020-03-01,SC,946.0,50856.0,1234.0
2020-04-01,SC,997.0,51455.0,1289.0
2020-05-01,SC,1073.0,51876.0,1367.0
2015-01-01,SD,32.0,7700.0,60.0
2015-02-01,SD,30.0,7684.0,59.0
2015-03-01,SD,30.0,7720.0,61.0
2015-04-01,SD,27.0,7742.0,57.0
2015-05-01,SD,27.0,7758.0,55.0
2015-06-01,SD,,7851.0,59.0
2015-07-01,SD,,7899.0,66.0
2015-08-01,SD,,7891.0,64.0
2015-09-01,SD,,7950.0,62.0
2015-10-01,SD,,7943.0,62.0
2015-11-01,SD,,7915.0,60.0
2015-12-01,SD,,7894.0,62.0
2016-01-01,SD,,7793.0,63.0
2016-02-01,SD,,7812.0,65.0
2016-03-01,SD,,7799.0,66.0
2016-04-01,SD,,7847.0,70.0
2016-05-01,SD,,7862.0,70.0
2016-06-01,SD,,7856.0,68.0
2016-07-01,SD,,7843.0,63.0
2016-08-01,SD,40.0,7869.0,65.0
2016-09-01,SD,42.0,7808.0,70.0
2016-10-01,SD,,7824.0,69.0
2016-11-01,SD,42.0,7904.0,71.0
2016-12-01,SD,41.0,7945.0,69.0
2017-01-01,SD,47.0,8046.0,75.0
2017-02-01,SD,44.0,8136.0,74.0
2017-03-01,SD,43.0,8192.0,70.0
2017-04-01,SD,42.0,8157.0,70.0
2017-05-01,SD,41.0,8170.0,75.0
2017-06-01,SD,40.0,8188.0,75.0
2017-07-01,SD,37.0,8153.0,75.0
2017-08-01,SD,38.0,8155.0,76.0
2017-09-01,SD,37.0,8154.0,75.0
2017-10-01,SD,37.0,8207.0,75.0
2017-11-01,SD,39.0,8203.0,76.0
2017-12-01,SD,37.0,8140.0,75.0
2018-01-01,SD,33.0,8127.0,69.0
2018-02-01,SD,31.0,8070.0,64.0
2018-03-01,SD,32.0,8036.0,67.0
2018-04-01,SD,31.0,8015.0,64.0
2018-05-01,SD,31.0,8010.0,61.0
2018-06-01,SD,30.0,8019.0,62.0
2018-07-01,SD,30.0,8088.0,62.0
2018-08-01,SD,28.0,8073.0,58.0
2018-09-01,SD,28.0,8132.0,55.0
2018-10-01,SD,28.0,8110.0,58.0
2018-11-01,SD,25.0,8093.0,55.0
2018-12-01,SD,27.0,8114.0,57.0
2019-01-01,SD,24.0,8102.0,56.0
2019-02-01,SD,26.0,8104.0,64.0
2019-03-01,SD,26.0,8107.0,62.0
2019-04-01,SD,28.0,8175.0,65.0
2019-05-01,SD,29.0,8250.0,69.0
2019-06-01,SD,30.0,8262.0,72.0
2019-07-01,SD,31.0,8229.0,71.0
2019-08-01,SD,37.0,8323.0,78.0
2019-09-01,SD,36.0,8349.0,84.0
2019-10-01,SD,37.0,8332.0,84.0
2019-11-01,SD,37.0,8387.0,89.0
2019-12-01,SD,38.0,8387.0,88.0
2020-01-01,SD,39.0,8384.0,88.0
2020-02-01,SD,41.0,8422.0,87.0
2020-03-01,SD,39.0,8451.0,92.0
2020-04-01,SD,39.0,8431.0,95.0
2020-05-01,SD,36.0,8432.0,91.0
2015-01-01,TN,,68744.0,1296.0
2015-02-01,TN,,69161.0,1278.0
2015-03-01,TN,,69559.0,1311.0
2015-04-01,TN,909.0,69550.0,1302.0
2015-05-01,TN,935.0,69611.0,1331.0
2015-06-01,TN,943.0,69812.0,1349.0
2015-07-01,TN,969.0,70091.0,1375.0
2015-08-01,TN,973.0,70246.0,1388.0
2015-09-01,TN,995.0,70350.0,1412.0
2015-10-01,TN,1019.0,70607.0,1440.0
2015-11-01,TN,1023.0,70639.0,1430.0
2015-12-01,TN,1040.0,70237.0,1455.0
2016-01-01,TN,1074.0,69729.0,1488.0
2016-02-01,TN,1101.0,69746.0,1515.0
2016-03-01,TN,1090.0,69856.0,1502.0
2016-04-01,TN,1100.0,70136.0,1510.0
2016-05-01,TN,1100.0,70208.0,1525.0
2016-06-01,TN,1114.0,70390.0,1515.0
2016-07-01,TN,1134.0,70501.0,1552.0
2016-08-01,TN,1158.0,70716.0,1579.0
2016-09-01,TN,1157.0,70720.0,1585.0
2016-10-01,TN,1161.0,70978.0,1589.0
2016-11-01,TN,1194.0,71016.0,1629.0
2016-12-01,TN,1200.0,71506.0,1643.0
2017-01-01,TN,1208.0,71835.0,1643.0
2017-02-01,TN,1208.0,71921.0,1652.0
2017-03-01,TN,1236.0,72285.0,1691.0
2017-04-01,TN,1250.0,72491.0,1724.0
2017-05-01,TN,1257.0,72562.0,1737.0
2017-06-01,TN,1263.0,72564.0,1758.0
2017-07-01,TN,1255.0,72803.0,1745.0
2017-08-01,TN,1247.0,72760.0,1736.0
2017-09-01,TN,1261.0,73109.0,1764.0
2017-10-01,TN,1258.0,73144.0,1768.0
2017-11-01,TN,1251.0,73388.0,1760.0
2017-12-01,TN,1275.0,73694.0,1783.0
2018-01-01,TN,1245.0,74557.0,1765.0
2018-02-01,TN,1265.0,74816.0,1792.0
2018-03-01,TN,1257.0,74487.0,1786.0
2018-04-01,TN,1251.0,74427.0,1787.0
2018-05-01,TN,1262.0,74555.0,1802.0
2018-06-01,TN,1266.0,74671.0,1810.0
2018-07-01,TN,1277.0,74772.0,1825.0
2018-08-01,TN,1284.0,74955.0,1835.0
2018-09-01,TN,1294.0,74841.0,1831.0
2018-10-01,TN,1312.0,74845.0,1837.0
2018-11-01,TN,1327.0,75024.0,1851.0
2018-12-01,TN,1309.0,74850.0,1837.0
2019-01-01,TN,1348.0,73880.0,1881.0
2019-02-01,TN,1340.0,73792.0,1861.0
2019-03-01,TN,1358.0,73984.0,1881.0
2019-04-01,TN,1379.0,74399.0,1903.0
2019-05-01,TN,1398.0,74755.0,1920.0
2019-06-01,TN,1437.0,75000.0,1965.0
2019-07-01,TN,1459.0,74935.0,1986.0
2019-08-01,TN,1468.0,75052.0,1999.0
2019-09-01,TN,1492.0,75218.0,2033.0
2019-10-01,TN,1509.0,75456.0,2081.0
2019-11-01,TN,1533.0,75489.0,2116.0
2019-12-01,TN,1566.0,75760.0,2138.0
2020-01-01,TN,1592.0,76292.0,2161.0
2020-02-01,TN,1624.0,76411.0,2201.0
2020-03-01,TN,1682.0,76853.0,2272.0
2020-04-01,TN,1756.0,76935.0,2345.0
2020-05-01,TN,1915.0,77257.0,2503.0
2015-01-01,TX,,187532.0,2577.0
2015-02-01,TX,,188094.0,2520.0
2015-03-01,TX,,188941.0,2544.0
2015-04-01,TX,,189620.0,2533.0
2015-05-01,TX,,190366.0,2539.0
2015-06-01,TX,,190805.0,2517.0
2015-07-01,TX,,191726.0,2564.0
2015-08-01,TX,,192231.0,2590.0
2015-09-01,TX,,192514.0,2615.0
2015-10-01,TX,,192890.0,2625.0
2015-11-01,TX,,192655.0,2591.0
2015-12-01,TX,,192423.0,2579.0
2016-01-01,TX,,190544.0,2593.0
2016-02-01,TX,,191128.0,2645.0
2016-03-01,TX,,190919.0,2645.0
2016-04-01,TX,,191242.0,2685.0
2016-05-01,TX,,191348.0,2697.0
2016-06-01,TX,,191872.0,2724.0
2016-07-01,TX,,192225.0,2731.0
2016-08-01,TX,,192780.0,2741.0
2016-09-01,TX,,193407.0,2762.0
2016-10-01,TX,,193951.0,2749.0
2016-11-01,TX,,194403.0,2773.0
2016-12-01,TX,,194843.0,2812.0
2017-01-01,TX,,195740.0,2810.0
2017-02-01,TX,,195999.0,2813.0
2017-03-01,TX,,196668.0,2814.0
2017-04-01,TX,,196770.0,2797.0
2017-05-01,TX,,197098.0,2830.0
2017-06-01,TX,,197112.0,2840.0
2017-07-01,TX,,197084.0,2878.0
2017-08-01,TX,,197234.0,2855.0
2017-09-01,TX,,197641.0,2868.0
2017-10-01,TX,,198519.0,2879.0
2017-11-01,TX,,199279.0,2928.0
2017-12-01,TX,,200830.0,2950.0
2018-01-01,TX,,204494.0,2969.0
2018-02-01,TX,,205168.0,2987.0
2018-03-01,TX,,204988.0,2977.0
2018-04-01,TX,,205197.0,2989.0
2018-05-01,TX,,205146.0,2960.0
2018-06-01,TX,,205395.0,2997.0
2018-07-01,TX,,205660.0,2975.0
2018-08-01,TX,,206008.0,3027.0
2018-09-01,TX,1416.0,205904.0,3035.0
2018-10-01,TX,,205555.0,3036.0
2018-11-01,TX,,205761.0,3011.0
2018-12-01,TX,,204992.0,2971.0
2019-01-01,TX,1367.0,201855.0,2968.0
2019-02-01,TX,1356.0,201105.0,2912.0
2019-03-01,TX,1394.0,201851.0,2954.0
2019-04-01,TX,1407.0,202301.0,2961.0
2019-05-01,TX,1410.0,202668.0,2979.0
2019-06-01,TX,1399.0,203135.0,2952.0
2019-07-01,TX,1412.0,203703.0,2957.0
2019-08-01,TX,1404.0,203963.0,2978.0
2019-09-01,TX,1387.0,204377.0,2956.0
2019-10-01,TX,1406.0,205159.0,3005.0
2019-11-01,TX,1431.0,205850.0,3050.0
2019-12-01,TX,1452.0,206453.0,3123.0
2020-01-01,TX,1467.0,206820.0,3185.0
2020-02-01,TX,1490.0,207904.0,3253.0
2020-03-01,TX,1486.0,208205.0,3285.0
2020-04-01,TX,1536.0,209996.0,3376.0
2020-05-01,TX,1622.0,211931.0,3472.0
2015-01-01,UT,464.0,17303.0,619.0
2015-02-01,UT,445.0,17431.0,606.0
2015-03-01,UT,438.0,17543.0,606.0
2015-04-01,UT,442.0,17578.0,614.0
2015-05-01,UT,433.0,17660.0,599.0
2015-06-01,UT,433.0,17739.0,603.0
2015-07-01,UT,436.0,17792.0,596.0
2015-08-01,UT,435.0,17861.0,607.0
2015-09-01,UT,443.0,17834.0,622.0
2015-10-01,UT,457.0,17898.0,655.0
2015-11-01,UT,456.0,17881.0,657.0
2015-12-01,UT,451.0,17845.0,649.0
2016-01-01,UT,473.0,17813.0,672.0
2016-02-01,UT,490.0,17940.0,689.0
2016-03-01,UT,505.0,18065.0,710.0
2016-04-01,UT,501.0,18171.0,707.0
2016-05-01,UT,509.0,18259.0,716.0
2016-06-01,UT,512.0,18315.0,714.0
2016-07-01,UT,514.0,18426.0,715.0
2016-08-01,UT,521.0,18480.0,717.0
2016-09-01,UT,506.0,18531.0,694.0
2016-10-01,UT,503.0,18457.0,682.0
2016-11-01,UT,496.0,18389.0,667.0
2016-12-01,UT,475.0,18498.0,650.0
2017-01-01,UT,466.0,18572.0,641.0
2017-02-01,UT,467.0,18505.0,643.0
2017-03-01,UT,449.0,18482.0,621.0
2017-04-01,UT,449.0,18455.0,619.0
2017-05-01,UT,437.0,18409.0,612.0
2017-06-01,UT,437.0,18401.0,614.0
2017-07-01,UT,439.0,18333.0,620.0
2017-08-01,UT,430.0,18360.0,615.0
2017-09-01,UT,432.0,18490.0,617.0
2017-10-01,UT,430.0,18618.0,612.0
2017-11-01,UT,440.0,18748.0,626.0
2017-12-01,UT,456.0,18676.0,645.0
2018-01-01,UT,451.0,18750.0,637.0
2018-02-01,UT,447.0,18806.0,638.0
2018-03-01,UT,454.0,18783.0,643.0
2018-04-01,UT,459.0,18848.0,651.0
2018-05-01,UT,478.0,18890.0,664.0
2018-06-01,UT,473.0,18911.0,664.0
2018-07-01,UT,472.0,18996.0,668.0
2018-08-01,UT,480.0,19043.0,671.0
2018-09-01,UT,470.0,18955.0,669.0
2018-10-01,UT,465.0,19006.0,656.0
2018-11-01,UT,451.0,19011.0,645.0
2018-12-01,UT,439.0,19019.0,630.0
2019-01-01,UT,440.0,19036.0,634.0
2019-02-01,UT,433.0,18999.0,624.0
2019-03-01,UT,428.0,19135.0,616.0
2019-04-01,UT,414.0,19113.0,602.0
2019-05-01,UT,394.0,19226.0,577.0
2019-06-01,UT,392.0,19224.0,570.0
2019-07-01,UT,393.0,19217.0,564.0
2019-08-01,UT,376.0,19211.0,545.0
2019-09-01,UT,378.0,19253.0,548.0
2019-10-01,UT,379.0,19238.0,561.0
2019-11-01,UT,391.0,19300.0,573.0
2019-12-01,UT,400.0,19428.0,576.0
2020-01-01,UT,398.0,19420.0,568.0
2020-02-01,UT,399.0,19435.0,561.0
2020-03-01,UT,390.0,19474.0,551.0
2020-04-01,UT,401.0,19560.0,563.0
2020-05-01,UT,407.0,19585.0,572.0
2015-01-01,VA,748.0,63414.0,959.0
2015-02-01,VA,763.0,63896.0,980.0
2015-03-01,VA,754.0,64114.0,968.0
2015-04-01,VA,751.0,64331.0,966.0
2015-05-01,VA,760.0,64403.0,973.0
2015-06-01,VA,771.0,64455.0,984.0
2015-07-01,VA,767.0,64525.0,976.0
2015-08-01,VA,780.0,64848.0,994.0
2015-09-01,VA,793.0,65030.0,1009.0
2015-10-01,VA,812.0,65166.0,1016.0
2015-11-01,VA,794.0,65089.0,992.0
2015-12-01,VA,802.0,64760.0,1002.0
2016-01-01,VA,804.0,64036.0,1006.0
2016-02-01,VA,855.0,63994.0,1051.0
2016-03-01,VA,902.0,64135.0,1107.0
2016-04-01,VA,926.0,64102.0,1131.0
2016-05-01,VA,951.0,64400.0,1160.0
2016-06-01,VA,976.0,64560.0,1186.0
2016-07-01,VA,994.0,64782.0,1214.0
2016-08-01,VA,1009.0,64813.0,1229.0
2016-09-01,VA,1028.0,64726.0,1260.0
2016-10-01,VA,1056.0,64975.0,1287.0
2016-11-01,VA,1097.0,65204.0,1340.0
2016-12-01,VA,1117.0,65580.0,1356.0
2017-01-01,VA,1148.0,65965.0,1392.0
2017-02-01,VA,1151.0,66107.0,1403.0
2017-03-01,VA,1140.0,66446.0,1394.0
2017-04-01,VA,1146.0,66754.0,1407.0
2017-05-01,VA,1146.0,66775.0,1415.0
2017-06-01,VA,1150.0,66968.0,1428.0
2017-07-01,VA,1170.0,66944.0,1440.0
2017-08-01,VA,1190.0,67019.0,1453.0
2017-09-01,VA,1188.0,67367.0,1438.0
2017-10-01,VA,1161.0,67361.0,1422.0
2017-11-01,VA,1169.0,67392.0,1423.0
2017-12-01,VA,1198.0,67731.0,1455.0
2018-01-01,VA,1180.0,68220.0,1436.0
2018-02-01,VA,1159.0,68294.0,1407.0
2018-03-01,VA,1162.0,68035.0,1410.0
2018-04-01,VA,1160.0,68011.0,1410.0
2018-05-01,VA,1172.0,67853.0,1416.0
2018-06-01,VA,1169.0,67802.0,1404.0
2018-07-01,VA,1167.0,67951.0,1403.0
2018-08-01,VA,1174.0,68071.0,1417.0
2018-09-01,VA,1208.0,68073.0,1460.0
2018-10-01,VA,1232.0,68371.0,1484.0
2018-11-01,VA,1228.0,68516.0,1474.0
2018-12-01,VA,1193.0,68449.0,1434.0
2019-01-01,VA,1223.0,67798.0,1464.0
2019-02-01,VA,1225.0,67816.0,1474.0
2019-03-01,VA,1230.0,68068.0,1476.0
2019-04-01,VA,1249.0,68208.0,1490.0
2019-05-01,VA,1255.0,68642.0,1497.0
2019-06-01,VA,1258.0,69002.0,1499.0
2019-07-01,VA,1234.0,69202.0,1488.0
2019-08-01,VA,1205.0,69395.0,1473.0
2019-09-01,VA,1184.0,69498.0,1451.0
2019-10-01,VA,1205.0,69320.0,1474.0
2019-11-01,VA,1221.0,69378.0,1498.0
2019-12-01,VA,1252.0,69429.0,1538.0
2020-01-01,VA,1274.0,69960.0,1562.0
2020-02-01,VA,1275.0,70239.0,1561.0
2020-03-01,VA,1277.0,70550.0,1570.0
2020-04-01,VA,1317.0,71738.0,1610.0
2020-05-01,VA,1411.0,72617.0,1701.0
2015-01-01,VT,58.0,5573.0,76.0
2015-02-01,VT,58.0,5639.0,77.0
2015-03-01,VT,62.0,5683.0,82.0
2015-04-01,VT,66.0,5776.0,85.0
2015-05-01,VT,70.0,5799.0,91.0
2015-06-01,VT,72.0,5819.0,94.0
2015-07-01,VT,74.0,5816.0,95.0
2015-08-01,VT,80.0,5793.0,100.0
2015-09-01,VT,79.0,5748.0,100.0
2015-10-01,VT,76.0,5711.0,96.0
2015-11-01,VT,79.0,5737.0,99.0
2015-12-01,VT,77.0,5770.0,99.0
2016-01-01,VT,79.0,5734.0,100.0
2016-02-01,VT,83.0,5710.0,105.0
2016-03-01,VT,84.0,5729.0,104.0
2016-04-01,VT,84.0,5666.0,107.0
2016-05-01,VT,83.0,5671.0,104.0
2016-06-01,VT,84.0,5670.0,107.0
2016-07-01,VT,87.0,5715.0,110.0
2016-08-01,VT,91.0,5728.0,115.0
2016-09-01,VT,94.0,5754.0,118.0
2016-10-01,VT,102.0,5775.0,129.0
2016-11-01,VT,100.0,5749.0,128.0
2016-12-01,VT,107.0,5787.0,136.0
2017-01-01,VT,109.0,5821.0,137.0
2017-02-01,VT,110.0,5799.0,139.0
2017-03-01,VT,114.0,5792.0,143.0
2017-04-01,VT,115.0,5838.0,143.0
2017-05-01,VT,112.0,5815.0,141.0
2017-06-01,VT,112.0,5811.0,138.0
2017-07-01,VT,116.0,5781.0,141.0
2017-08-01,VT,109.0,5780.0,132.0
2017-09-01,VT,106.0,5774.0,130.0
2017-10-01,VT,104.0,5763.0,126.0
2017-11-01,VT,115.0,5779.0,135.0
2017-12-01,VT,110.0,5775.0,128.0
2018-01-01,VT,111.0,5815.0,129.0
2018-02-01,VT,110.0,5844.0,127.0
2018-03-01,VT,108.0,5813.0,126.0
2018-04-01,VT,106.0,5790.0,123.0
2018-05-01,VT,115.0,5766.0,134.0
2018-06-01,VT,115.0,5785.0,134.0
2018-07-01,VT,116.0,5780.0,137.0
2018-08-01,VT,116.0,5783.0,136.0
2018-09-01,VT,122.0,5813.0,142.0
2018-10-01,VT,126.0,5863.0,146.0
2018-11-01,VT,113.0,5853.0,136.0
2018-12-01,VT,116.0,5782.0,144.0
2019-01-01,VT,118.0,5709.0,147.0
2019-02-01,VT,123.0,5678.0,150.0
2019-03-01,VT,118.0,5683.0,144.0
2019-04-01,VT,121.0,5726.0,147.0
2019-05-01,VT,112.0,5729.0,135.0
2019-06-01,VT,108.0,5731.0,132.0
2019-07-01,VT,104.0,5717.0,128.0
2019-08-01,VT,112.0,5695.0,138.0
2019-09-01,VT,108.0,5661.0,130.0
2019-10-01,VT,101.0,5624.0,123.0
2019-11-01,VT,104.0,5645.0,123.0
2019-12-01,VT,102.0,5656.0,118.0
2020-01-01,VT,101.0,5653.0,116.0
2020-02-01,VT,94.0,5695.0,110.0
2020-03-01,VT,97.0,5754.0,114.0
2020-04-01,VT,103.0,5767.0,123.0
2020-05-01,VT,113.0,5828.0,136.0
2015-01-01,WA,678.0,52487.0,996.0
2015-02-01,WA,674.0,52591.0,1000.0
2015-03-01,WA,686.0,52850.0,1018.0
2015-04-01,WA,683.0,53014.0,1017.0
2015-05-01,WA,684.0,53397.0,1020.0
2015-06-01,WA,691.0,53657.0,1050.0
2015-07-01,WA,691.0,53954.0,1068.0
2015-08-01,WA,694.0,54015.0,1066.0
2015-09-01,WA,704.0,54328.0,1090.0
2015-10-01,WA,705.0,54453.0,1099.0
2015-11-01,WA,704.0,54460.0,1110.0
2015-12-01,WA,702.0,54629.0,1109.0
2016-01-01,WA,721.0,54442.0,1134.0
2016-02-01,WA,722.0,54675.0,1139.0
2016-03-01,WA,722.0,54741.0,1137.0
2016-04-01,WA,751.0,54840.0,1165.0
2016-05-01,WA,742.0,54753.0,1163.0
2016-06-01,WA,750.0,54715.0,1162.0
2016-07-01,WA,768.0,54657.0,1177.0
2016-08-01,WA,766.0,54630.0,1183.0
2016-09-01,WA,758.0,54583.0,1171.0
2016-10-01,WA,748.0,54690.0,1155.0
2016-11-01,WA,725.0,54609.0,1127.0
2016-12-01,WA,721.0,54767.0,1117.0
2017-01-01,WA,709.0,55778.0,1105.0
2017-02-01,WA,707.0,56091.0,1108.0
2017-03-01,WA,722.0,56124.0,1120.0
2017-04-01,WA,690.0,56114.0,1097.0
2017-05-01,WA,690.0,56195.0,1093.0
2017-06-01,WA,676.0,56115.0,1068.0
2017-07-01,WA,669.0,56178.0,1060.0
2017-08-01,WA,671.0,56505.0,1065.0
2017-09-01,WA,696.0,56600.0,1094.0
2017-10-01,WA,706.0,56641.0,1112.0
2017-11-01,WA,729.0,57004.0,1133.0
2017-12-01,WA,744.0,56980.0,1168.0
2018-01-01,WA,750.0,56438.0,1165.0
2018-02-01,WA,756.0,56165.0,1169.0
2018-03-01,WA,736.0,56335.0,1165.0
2018-04-01,WA,745.0,56570.0,1159.0
2018-05-01,WA,747.0,56535.0,1160.0
2018-06-01,WA,753.0,56834.0,1182.0
2018-07-01,WA,739.0,57075.0,1167.0
2018-08-01,WA,741.0,56994.0,1168.0
2018-09-01,WA,725.0,56917.0,1169.0
2018-10-01,WA,744.0,57102.0,1182.0
2018-11-01,WA,734.0,57068.0,1175.0
2018-12-01,WA,732.0,56919.0,1163.0
2019-01-01,WA,747.0,56744.0,1181.0
2019-02-01,WA,741.0,56976.0,1180.0
2019-03-01,WA,752.0,57184.0,1181.0
2019-04-01,WA,754.0,57269.0,1182.0
2019-05-01,WA,743.0,57620.0,1182.0
2019-06-01,WA,751.0,57697.0,1190.0
2019-07-01,WA,764.0,57716.0,1203.0
2019-08-01,WA,772.0,57744.0,1215.0
2019-09-01,WA,794.0,57850.0,1223.0
2019-10-01,WA,790.0,57964.0,1220.0
2019-11-01,WA,809.0,58019.0,1238.0
2019-12-01,WA,815.0,58220.0,1250.0
2020-01-01,WA,814.0,58350.0,1261.0
2020-02-01,WA,813.0,58302.0,1270.0
2020-03-01,WA,842.0,58433.0,1308.0
2020-04-01,WA,888.0,58982.0,1372.0
2020-05-01,WA,945.0,59033.0,1433.0
2015-01-01,WI,,50658.0,849.0
2015-02-01,WI,645.0,50801.0,872.0
2015-03-01,WI,643.0,51128.0,872.0
2015-04-01,WI,,51340.0,871.0
2015-05-01,WI,,51231.0,862.0
2015-06-01,WI,,51287.0,860.0
2015-07-01,WI,,51319.0,849.0
2015-08-01,WI,,51338.0,836.0
2015-09-01,WI,,51390.0,880.0
2015-10-01,WI,,51449.0,887.0
2015-11-01,WI,,51286.0,867.0
2015-12-01,WI,,51074.0,873.0
2016-01-01,WI,,50651.0,895.0
2016-02-01,WI,664.0,50878.0,912.0
2016-03-01,WI,675.0,50880.0,924.0
2016-04-01,WI,690.0,50822.0,934.0
2016-05-01,WI,723.0,51035.0,968.0
2016-06-01,WI,732.0,51012.0,972.0
2016-07-01,WI,769.0,51026.0,1004.0
2016-08-01,WI,825.0,51239.0,1054.0
2016-09-01,WI,829.0,51256.0,1056.0
2016-10-01,WI,847.0,51210.0,1062.0
2016-11-01,WI,854.0,51336.0,1066.0
2016-12-01,WI,866.0,51650.0,1079.0
2017-01-01,WI,879.0,51923.0,1100.0
2017-02-01,WI,876.0,51891.0,1104.0
2017-03-01,WI,868.0,51824.0,1095.0
2017-04-01,WI,870.0,51832.0,1094.0
2017-05-01,WI,871.0,51987.0,1095.0
2017-06-01,WI,904.0,52162.0,1131.0
2017-07-01,WI,923.0,52278.0,1146.0
2017-08-01,WI,917.0,52273.0,1149.0
2017-09-01,WI,914.0,52393.0,1146.0
2017-10-01,WI,931.0,52401.0,1170.0
2017-11-01,WI,930.0,52528.0,1170.0
2017-12-01,WI,934.0,52591.0,1177.0
2018-01-01,WI,920.0,52994.0,1158.0
2018-02-01,WI,910.0,53093.0,1144.0
2018-03-01,WI,933.0,53170.0,1165.0
2018-04-01,WI,920.0,53312.0,1154.0
2018-05-01,WI,932.0,53300.0,1173.0
2018-06-01,WI,916.0,53304.0,1152.0
2018-07-01,WI,872.0,53472.0,1112.0
2018-08-01,WI,857.0,53616.0,1098.0
2018-09-01,WI,846.0,53583.0,1087.0
2018-10-01,WI,835.0,53738.0,1069.0
2018-11-01,WI,834.0,53696.0,1075.0
2018-12-01,WI,850.0,53515.0,1087.0
2019-01-01,WI,838.0,53094.0,1081.0
2019-02-01,WI,828.0,52886.0,1068.0
2019-03-01,WI,841.0,52886.0,1084.0
2019-04-01,WI,858.0,52864.0,1117.0
2019-05-01,WI,857.0,52997.0,1115.0
2019-06-01,WI,849.0,53132.0,1112.0
2019-07-01,WI,872.0,53151.0,1137.0
2019-08-01,WI,892.0,53265.0,1151.0
2019-09-01,WI,908.0,53427.0,1165.0
2019-10-01,WI,913.0,53632.0,1177.0
2019-11-01,WI,937.0,53786.0,1197.0
